# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 477 443 1223 653
p 2 0 312 608 670 451
p 2 284 517 119 38073 3095
p 2 0 503 417 1365 733
p 2 0 300 620 631 449
p 2 154 586 180 32202 2425
p 2 0 461 459 1299 686
p 2 0 295 625 700 457
p 2 113 612 195 33313 2197
p 2 0 482 438 1361 692
p 2 0 291 629 634 432
p 2 0 243 677 493 386
p 2 0 423 497 1283 597
p 2 0 260 660 689 412
p 2 0 185 735 462 329
p 2 0 161 759 453 315
p 2 0 164 756 427 308
p 2 0 198 722 523 339
p 2 0 182 738 452 323
p 2 0 121 799 359 267
p 2 0 137 783 391 286
p 2 0 124 796 362 272
p 2 0 151 769 424 298
p 2 0 110 810 324 257
p 2 0 89 831 311 236
p 2 0 121 799 349 268
p 2 0 108 812 328 255
p 2 0 98 822 294 241
p 2 0 71 849 268 224
p 2 0 95 825 287 242
p 2 0 80 840 277 228
p 2 0 84 836 292 237
p 2 74 604 242 29559 2030
p 2 0 449 471 1354 650
p 2 0 233 687 598 387
p 2 9 640 271 23724 1536
p 2 0 435 485 1355 636
p 2 0 295 625 680 453
p 2 21 619 280 23359 1545
p 2 0 461 459 1447 660
p 2 0 270 650 617 420
p 2 0 231 689 570 380
p 2 0 187 733 470 337
p 2 0 159 761 398 307
p 2 0 104 816 320 255
p 2 0 153 767 386 296
p 2 0 136 784 369 282
p 2 0 107 813 315 258
p 2 0 92 828 295 242
p 2 0 99 821 292 249
p 2 134 491 295 29505 2107
p 2 0 408 512 1299 640
p 2 0 251 669 580 403
p 2 36 601 283 27765 1630
p 2 0 407 513 1306 603
p 2 0 297 623 646 442
p 2 4 615 301 23678 1406
p 2 0 449 471 1412 652
p 2 0 268 652 635 413
p 2 3 630 287 21959 1378
p 2 0 457 463 1536 654
p 2 0 256 664 661 409
p 2 0 316 604 5791 613
p 2 0 261 659 723 417
p 2 0 170 750 411 309
p 2 0 286 634 5991 606
p 2 0 233 687 683 388
i 2 920 0 0 34894 3584
p 2 0 581 339 1113 743
p 2 2 711 207 12051 1097
p 2 0 516 404 1162 654
p 2 0 585 335 11059 984
p 2 0 446 474 1173 594
p 2 2 558 360 13085 1063
p 2 0 439 481 1173 591
p 2 3 553 364 13982 1070
p 2 0 417 503 1169 578
p 2 7 520 393 14774 1043
p 2 0 421 499 1035 557
p 2 0 261 659 582 400
p 2 0 240 680 510 379
p 2 0 191 729 437 330
p 2 0 320 600 853 461
p 2 0 248 672 602 384
p 2 0 252 668 606 385
p 2 0 236 684 607 374
p 2 0 241 679 581 377
p 2 0 213 707 543 347
p 2 0 207 713 493 341
p 2 0 133 787 360 274
p 2 0 146 774 357 283
p 2 0 208 712 484 342
p 2 0 193 727 462 326
p 2 0 154 766 400 296
p 2 0 151 769 389 290
p 2 26 231 663 11879 758
p 2 0 222 698 697 368
p 2 10 269 641 11105 695
p 2 0 230 690 742 387
p 2 3 266 651 11441 635
p 2 0 243 677 789 393
p 2 10 257 653 12269 695
p 2 0 266 654 827 416
p 2 7 247 666 12717 658
p 2 0 222 698 731 383
p 2 4 209 707 5348 467
p 2 0 202 718 635 353
p 2 0 208 712 4416 424
p 2 0 197 723 726 356
p 2 0 165 755 466 302
p 2 0 184 736 4349 404
p 2 0 226 694 626 375
p 2 0 153 767 407 295
p 2 0 106 814 309 252
p 2 0 144 776 508 294
p 2 0 145 775 415 287
p 2 0 148 772 419 291
p 2 0 121 799 373 267
p 2 0 166 754 452 307
p 2 0 140 780 401 285
p 2 0 121 799 396 271
p 2 0 133 787 368 271
p 2 0 98 822 320 244
p 2 0 89 831 302 234
p 2 0 132 788 365 274
p 2 0 123 797 350 269
p 2 0 139 781 2040 324
p 2 0 163 757 429 306
p 2 0 100 820 307 247
p 2 1 117 802 2298 294
p 2 0 146 774 480 292
p 2 0 154 766 2283 318
p 2 0 111 809 338 253
p 2 0 89 831 309 236
p 2 0 110 810 1927 294
p 2 0 76 844 295 232
p 2 0 89 831 270 232
p 2 1 101 818 2276 281
p 2 0 117 803 422 266
p 2 0 125 795 2242 287
p 2 0 78 842 323 228
p 2 0 88 832 304 236
p 2 0 92 828 307 239
p 2 0 69 851 254 218
p 2 0 64 856 242 213
p 2 0 79 841 275 227
p 2 0 64 856 260 216
p 2 0 87 833 280 232
p 2 0 55 865 231 206
p 2 0 68 852 256 220
p 2 0 56 864 228 206
p 2 0 43 877 213 197
p 2 0 85 835 267 229
p 2 0 103 817 292 245
p 2 0 47 873 213 197
p 2 0 69 851 233 213
p 2 0 73 847 250 221
p 2 0 89 831 252 231
p 2 0 99 821 265 242
p 2 0 69 851 252 220
p 2 0 61 859 251 213
p 2 0 69 851 241 216
p 2 0 58 862 219 207
p 2 0 50 870 217 200
p 2 0 46 874 214 196
p 2 0 59 861 218 209
i 2 920 0 0 27513 3366
p 2 0 514 406 699 594
p 2 0 517 403 630 589
p 2 9 662 249 21291 1300
p 2 0 573 347 1300 699
p 2 0 442 478 713 529
p 2 6 599 315 18821 1094
p 2 0 523 397 1251 652
p 2 0 318 602 606 430
p 2 4 605 311 19081 1146
p 2 0 472 448 1222 592
p 2 0 267 653 555 396
p 2 0 233 687 465 358
p 2 0 209 711 414 338
p 2 0 217 703 410 343
p 2 0 175 745 401 310
p 2 0 165 755 369 298
p 2 0 179 741 349 305
p 2 0 167 753 337 294
p 2 0 120 800 310 261
p 2 0 211 709 362 324
p 2 99 412 409 24474 1527
p 2 0 326 594 928 485
p 2 0 255 665 512 386
p 2 18 576 326 21830 1249
p 2 0 459 461 1069 582
p 2 0 307 613 533 417
p 2 5 476 439 18596 1014
p 2 0 456 464 1119 564
p 2 0 301 619 585 414
p 2 11 400 509 18856 961
p 2 0 444 476 1285 577
p 2 0 358 562 810 480
p 2 0 310 610 594 420
p 2 0 168 752 429 302
p 2 0 224 696 473 342
p 2 0 161 759 384 302
p 2 0 251 669 577 373
p 2 0 322 598 749 437
p 2 0 287 633 549 397
p 2 0 156 764 410 297
p 2 0 202 718 407 325
p 2 0 159 761 365 291
p 2 0 184 736 447 314
p 2 0 230 690 436 339
p 2 0 102 818 312 245
p 2 0 70 850 278 222
p 2 0 91 829 291 236
p 2 0 159 761 372 285
p 2 0 113 807 346 257
p 2 0 126 794 335 261
p 2 0 136 784 350 269
p 2 0 104 816 314 242
p 2 0 171 749 326 281
p 2 6 99 815 2515 330
p 2 0 122 798 337 259
p 2 0 94 826 307 240
p 2 5 145 770 3494 369
p 2 0 152 768 412 291
p 2 0 70 850 276 220
p 2 0 153 767 3434 326
p 2 0 144 776 447 288
p 2 0 84 836 304 233
p 2 0 108 812 272 238
p 2 0 111 809 296 244
p 2 0 134 786 327 264
p 2 0 117 803 321 255
p 2 0 63 857 262 211
p 2 0 77 843 313 227
p 2 0 138 782 334 266
p 2 0 98 822 300 238
p 2 0 87 833 268 228
p 2 0 104 816 283 241
p 2 0 97 823 292 242
p 2 0 192 728 361 303
p 2 0 71 849 265 220
p 2 0 169 751 318 281
p 2 0 67 853 236 215
p 2 0 128 792 304 261
p 2 0 107 813 265 242
p 2 0 76 844 258 221
p 2 0 34 886 215 188
p 2 0 97 823 262 235
p 2 0 115 805 279 246
p 2 0 123 797 290 253
p 2 0 159 761 318 277
p 2 0 111 809 294 251
p 2 0 114 806 278 247
p 2 0 88 832 269 229
p 2 0 143 777 320 271
p 2 0 123 797 282 251
p 2 0 86 834 247 226
p 2 0 139 781 292 260
p 2 0 73 847 241 217
p 2 0 137 783 285 259
p 2 0 162 758 314 281
p 2 0 83 837 257 224
p 2 0 99 821 254 233
p 2 0 133 787 289 259
p 2 0 75 845 230 215
p 2 0 63 857 226 205
p 2 0 140 780 299 265
p 2 0 158 762 296 274
p 2 0 114 806 267 243
p 2 0 68 852 228 209
p 2 0 102 818 253 234
p 2 0 78 842 243 218
p 2 0 38 882 201 186
p 2 0 113 807 257 240
p 2 0 65 855 236 212
p 2 0 117 803 270 245
p 2 0 110 810 261 240
p 2 0 57 863 221 204
p 2 0 97 823 250 228
p 2 0 83 837 236 220
p 2 0 54 866 215 199
p 2 0 56 864 213 202
p 2 0 45 875 210 191
p 2 0 52 868 209 196
p 2 0 28 892 203 182
i 2 920 0 0 27211 3155
p 2 0 849 71 3907 967
p 2 0 885 35 5118 961
p 2 0 873 47 5777 942
p 2 0 865 55 5930 937
p 2 0 845 75 6392 925
p 2 0 851 69 6099 929
p 2 0 811 109 5843 891
p 2 0 853 67 6201 932
p 2 0 843 77 6106 928
p 2 0 829 91 5939 910
p 2 0 817 103 6256 905
p 2 0 824 96 6014 910
p 2 0 843 77 6145 939
p 2 0 839 81 6422 932
p 2 0 840 80 6547 941
p 2 0 821 99 6146 918
p 2 0 833 87 5989 930
p 2 0 853 67 5903 926
p 2 0 817 103 5895 890
p 2 0 836 84 5711 896
p 2 0 808 112 5811 877
p 2 0 810 110 5789 888
p 2 0 795 125 6155 891
p 2 0 805 115 5716 871
p 2 0 809 111 5853 870
p 2 0 785 135 6083 863
p 2 0 836 84 5821 896
p 2 0 797 123 5924 874
p 2 0 826 94 5767 896
p 2 0 816 104 5933 902
p 2 0 830 90 5728 912
p 2 0 787 133 5773 871
p 2 0 821 99 5940 905
p 2 0 811 109 6038 898
p 2 0 815 105 5614 908
p 2 0 788 132 5859 888
p 2 0 836 84 6512 937
p 2 0 805 115 5459 893
p 2 0 846 74 5872 935
p 2 0 814 106 5947 894
p 2 0 835 85 6167 925
p 2 0 829 91 5718 891
p 2 0 830 90 5779 916
p 2 0 804 116 6286 896
p 2 0 849 71 5804 945
p 2 0 799 121 5666 902
p 2 0 840 80 6114 928
p 2 0 797 123 6003 889
p 2 0 845 75 5959 921
p 2 0 801 119 6194 894
p 2 0 827 93 5642 912
p 2 0 778 142 5913 874
p 2 0 792 128 5712 878
p 2 0 799 121 6117 893
p 2 0 835 85 5844 905
p 2 0 807 113 5666 878
p 2 0 815 105 6412 896
p 2 0 817 103 5628 892
p 2 0 848 72 5781 916
p 2 0 824 96 6159 910
p 2 0 832 88 5903 902
p 2 0 801 119 5891 891
p 2 0 823 97 6080 912
p 2 0 793 127 5608 869
p 2 0 837 83 5905 906
p 2 0 792 128 5907 882
p 2 0 859 61 5947 925
p 2 0 768 152 6109 861
p 2 0 825 95 5790 907
p 2 0 779 141 5850 873
p 2 0 813 107 5944 889
p 2 0 791 129 6518 892
p 2 0 833 87 6520 923
p 2 0 808 112 6117 912
p 2 0 826 94 6458 936
p 2 0 804 116 6219 909
p 2 0 824 96 6421 924
p 2 0 790 130 6275 904
p 2 0 809 111 6482 914
p 2 0 791 129 6722 911
p 2 0 800 120 6432 911
p 2 0 786 134 6398 902
p 2 0 808 112 6202 909
p 2 0 797 123 6106 893
p 2 0 815 105 6422 913
p 2 0 801 119 6089 893
p 2 0 820 100 6284 923
p 2 0 808 112 6389 906
p 2 0 822 98 6182 938
p 2 0 793 127 6689 914
p 2 0 826 94 6630 940
p 2 0 771 149 6291 902
p 2 0 829 91 6466 933
p 2 0 788 132 6402 917
p 2 0 783 137 6662 925
p 2 0 799 121 6416 927
p 2 0 809 111 6101 922
p 2 0 789 131 6255 909
p 2 0 812 108 6544 937
p 2 0 815 105 6152 917
p 2 0 819 101 6133 928
p 2 0 789 131 6760 894
p 2 0 787 133 6524 907
p 2 0 816 104 6189 915
p 2 0 783 137 6248 906
p 2 0 802 118 6567 902
p 2 0 776 144 6356 912
p 2 0 822 98 6107 940
p 2 0 792 128 6603 916
p 2 0 813 107 6397 922
p 2 0 789 131 6612 921
p 2 0 797 123 6419 915
p 2 0 833 87 6401 936
p 2 0 770 150 6774 883
p 2 0 826 94 6323 919
p 2 0 806 114 6461 909
p 2 0 820 100 6579 923
p 2 0 828 92 6556 930
p 2 0 823 97 6384 926
i 2 920 0 0 32287 3830
p 2 0 185 735 386 322
p 2 0 191 729 353 324
p 2 5 474 441 12935 889
p 2 0 287 633 773 423
p 2 0 187 733 415 320
p 2 0 461 459 9696 752
p 2 0 254 666 780 397
p 2 0 163 757 441 304
p 2 2 407 511 9866 716
p 2 0 236 684 762 395
p 2 0 123 797 366 269
p 2 1 363 556 11608 732
p 2 0 221 699 776 374
p 2 0 140 780 400 282
p 2 0 375 545 10493 701
p 2 0 213 707 734 362
p 2 0 120 800 372 263
p 2 1 377 542 10205 713
p 2 0 230 690 802 384
p 2 0 112 808 385 262
p 2 7 386 527 12937 849
p 2 0 225 695 831 381
p 2 0 141 779 425 284
p 2 0 391 529 9667 692
p 2 0 216 704 732 372
p 2 0 119 801 368 265
p 2 3 394 523 9803 711
p 2 0 217 703 753 377
p 2 0 113 807 339 257
p 2 2 409 509 11825 788
p 2 0 245 675 773 390
p 2 0 117 803 349 259
p 2 0 383 537 10395 702
p 2 0 231 689 764 374
p 2 0 111 809 372 259
p 2 1 381 538 10271 727
p 2 0 229 691 867 390
p 2 0 176 744 639 325
p 2 0 172 748 464 303
p 2 0 92 828 367 239
p 2 0 108 812 341 252
p 2 0 70 850 315 221
p 2 0 64 856 274 214
p 2 0 43 877 228 197
p 2 0 44 876 222 196
p 2 0 41 879 215 190
p 2 0 30 890 197 185
p 2 0 47 873 217 195
p 2 0 40 880 212 192
p 2 0 52 868 229 199
p 2 0 58 862 234 203
p 2 0 39 881 225 194
p 2 0 27 893 203 181
p 2 15 360 545 14817 939
p 2 0 199 721 718 357
p 2 0 107 813 370 256
p 2 5 390 525 14125 899
p 2 0 229 691 829 392
p 2 0 150 770 381 284
p 2 10 365 545 14122 922
p 2 0 258 662 801 427
p 2 0 140 780 377 284
p 2 8 388 524 14689 909
p 2 0 237 683 750 402
p 2 0 146 774 391 294
p 2 0 108 812 301 255
p 2 0 81 839 245 227
p 2 0 76 844 283 222
p 2 0 115 805 339 258
p 2 0 75 845 284 226
p 2 0 54 866 238 206
p 2 0 47 873 225 199
p 2 0 36 884 207 188
p 2 0 58 862 262 211
p 2 0 53 867 238 204
p 2 0 26 894 197 182
p 2 0 44 876 227 197
p 2 0 45 875 224 195
p 2 0 32 888 207 185
p 2 0 33 887 204 186
p 2 0 42 878 209 193
p 2 0 28 892 199 183
p 2 0 32 888 211 187
p 2 52 300 568 18596 1104
p 2 0 190 730 644 372
p 2 0 122 798 369 273
p 2 12 368 540 12587 911
p 2 0 204 716 779 382
p 2 0 143 777 435 292
p 2 1 349 570 9923 724
p 2 0 233 687 819 398
p 2 0 92 828 347 246
p 2 4 373 543 10584 779
p 2 0 197 723 744 358
p 2 0 124 796 350 272
p 2 5 385 530 12898 836
p 2 0 238 682 792 392
p 2 0 102 818 356 252
p 2 0 382 538 9772 699
p 2 0 183 737 708 345
p 2 0 118 802 365 264
p 2 2 382 536 9836 690
p 2 0 205 715 685 357
p 2 0 89 831 306 241
p 2 4 366 550 11541 752
p 2 0 210 710 766 360
p 2 0 134 786 357 272
p 2 0 360 560 10515 684
p 2 0 224 696 797 371
p 2 0 81 839 305 228
p 2 0 366 554 10197 694
p 2 0 209 711 761 368
p 2 0 95 825 322 242
p 2 7 378 535 12943 839
p 2 0 192 728 734 343
p 2 0 80 840 319 231
p 2 0 351 569 9673 674
p 2 0 187 733 724 355
p 2 0 103 817 342 251
p 2 2 337 581 9804 652
p 2 0 184 736 672 338
p 2 0 108 812 364 257
p 2 2 367 551 11565 739
p 2 0 218 702 727 364
p 2 0 104 816 338 249
p 2 0 351 569 10466 669
p 2 0 175 745 742 332
p 2 0 96 824 347 241
p 2 0 328 592 10215 658
p 2 0 197 723 743 357
p 2 0 104 816 326 247
p 2 0 51 869 216 195
p 2 0 35 885 200 185
i 2 920 0 0 35887 3237
p 2 0 316 604 548 436
p 2 0 221 699 425 353
p 2 130 496 294 20100 1574
p 2 0 387 533 1071 535
p 2 0 277 643 624 406
p 2 86 454 380 17645 1350
p 2 0 372 548 947 525
p 2 0 254 666 517 386
p 2 97 360 463 18237 1239
p 2 0 298 622 897 449
p 2 0 217 703 515 346
p 2 180 291 449 16283 1440
p 2 0 305 615 814 459
p 2 0 264 656 558 389
p 2 142 377 401 16592 1377
p 2 0 350 570 841 470
p 2 0 247 673 572 372
p 2 55 451 414 17474 1102
p 2 0 389 531 979 500
p 2 0 268 652 568 386
p 2 10 472 438 16344 923
p 2 0 367 553 1096 508
p 2 0 211 709 482 337
p 2 12 411 497 15634 904
p 2 0 312 608 907 450
p 2 0 188 732 456 321
p 2 0 167 753 366 295
p 2 0 152 768 333 280
p 2 0 151 769 302 272
p 2 0 85 835 249 227
p 2 0 137 783 287 261
p 2 0 81 839 246 221
p 2 0 73 847 233 215
p 2 0 51 869 223 202
i 2 920 0 0 27224 3581
p 2 0 276 644 462 389
p 2 0 263 657 430 381
p 2 21 524 375 13744 1016
p 2 0 321 599 814 479
p 2 0 271 649 488 383
p 2 78 481 361 10145 1195
p 2 0 335 585 701 504
p 2 0 362 558 501 437
p 2 120 678 122 24202 2028
p 2 0 486 434 1062 643
p 2 0 415 505 625 503
p 2 20 842 58 19719 1541
p 2 0 646 274 1448 796
p 2 0 391 529 656 509
p 2 28 805 87 18928 1545
p 2 0 597 323 1229 716
p 2 0 524 396 999 628
p 2 0 413 507 722 511
p 2 0 313 607 545 421
p 2 0 248 672 458 370
p 2 0 239 681 465 359
p 2 0 274 646 480 383
p 2 0 222 698 409 339
p 2 0 257 663 521 373
p 2 0 188 732 415 312
p 2 0 148 772 341 281
p 2 0 84 836 261 231
p 2 0 136 784 317 270
p 2 0 153 767 336 283
p 2 0 207 713 399 330
p 2 0 119 801 308 255
p 2 0 217 703 401 326
p 2 0 100 820 289 243
p 2 0 118 802 266 245
p 2 0 116 804 264 246
p 2 0 141 779 306 265
p 2 0 130 790 299 261
p 2 0 75 845 249 222
p 2 0 536 384 10076 781
p 2 0 315 605 858 437
p 2 0 191 729 459 319
p 2 0 535 385 8852 770
p 2 0 283 637 851 423
p 2 0 146 774 389 283
p 2 0 465 455 9404 721
p 2 0 347 573 876 467
p 2 0 165 755 414 297
p 2 1 504 415 9533 760
p 2 0 266 654 846 407
p 2 0 158 762 384 291
p 2 0 134 786 448 285
p 2 0 126 794 368 264
p 2 0 101 819 336 247
p 2 0 142 778 337 270
p 2 0 50 870 243 205
p 2 2 542 376 11709 859
p 2 0 420 500 940 514
p 2 0 235 685 443 340
p 2 3 511 406 11067 876
p 2 0 416 504 932 511
p 2 0 369 551 653 463
p 2 0 480 440 9599 774
p 2 0 335 585 849 451
p 2 0 179 741 442 312
p 2 0 533 387 8941 768
p 2 0 327 593 841 452
p 2 0 207 713 440 331
p 2 0 479 441 8834 728
p 2 0 331 589 848 453
p 2 0 199 721 420 322
p 2 0 137 783 303 264
p 2 0 151 769 284 268
p 2 0 163 757 300 276
p 2 0 59 861 219 206
p 2 0 103 817 259 237
p 2 0 150 770 287 267
p 2 0 80 840 237 218
p 2 119 391 410 7375 1167
p 2 0 290 630 566 443
p 2 0 299 621 421 378
p 2 102 427 391 17138 1281
p 2 0 326 594 723 455
p 2 0 202 718 425 329
p 2 27 474 419 14862 974
p 2 0 211 709 751 373
p 2 0 179 741 444 315
p 2 1 553 366 11881 866
p 2 0 384 536 916 494
p 2 0 233 687 444 339
p 2 3 483 434 11134 843
p 2 0 403 517 873 505
p 2 0 266 654 494 376
p 2 0 517 403 9574 798
p 2 0 316 604 828 438
p 2 0 221 699 469 343
p 2 0 498 422 8986 745
p 2 0 356 564 864 467
p 2 0 173 747 421 306
p 2 0 512 408 8862 752
p 2 0 244 676 795 398
p 2 0 168 752 403 299
p 2 0 70 850 257 220
p 2 0 185 735 324 294
p 2 0 131 789 277 254
p 2 0 122 798 270 248
p 2 0 102 818 248 234
p 2 0 78 842 232 218
p 2 0 65 855 220 204
p 2 0 89 831 291 239
p 2 0 105 815 270 244
p 2 0 450 470 10455 756
p 2 0 334 586 846 450
p 2 0 199 721 411 311
p 2 0 508 412 9645 782
p 2 0 365 555 894 466
p 2 0 203 717 441 316
p 2 0 405 515 9541 720
p 2 0 278 642 870 418
p 2 0 150 770 431 290
p 2 0 560 360 10737 829
p 2 0 353 567 950 474
p 2 0 186 734 428 310
p 2 8 751 161 17786 1364
p 2 0 406 514 1066 570
p 2 0 312 608 576 425
p 2 15 836 69 16774 1522
p 2 0 532 388 1437 718
p 2 0 408 512 807 527
p 2 20 818 82 18829 1546
p 2 0 577 343 1350 760
p 2 0 381 539 680 498
p 2 7 778 135 19928 1541
p 2 0 586 334 1401 746
p 2 0 389 531 969 526
p 2 0 345 575 713 470
p 2 0 312 608 593 428
p 2 0 236 684 477 357
p 2 0 184 736 457 322
p 2 0 199 721 453 326
p 2 0 192 728 447 323
p 2 0 120 800 360 265
p 2 0 160 760 419 298
p 2 0 144 776 392 284
p 2 0 154 766 376 288
p 2 0 181 739 340 297
p 2 0 176 744 370 298
p 2 0 228 692 412 332
p 2 0 128 792 348 268
p 2 0 140 780 334 270
p 2 0 119 801 352 259
p 2 0 100 820 299 244
p 2 0 123 797 311 257
p 2 0 171 749 329 284
p 2 0 123 797 320 263
p 2 0 147 773 307 264
p 2 0 86 834 285 230
p 2 0 137 783 399 280
p 2 0 126 794 324 261
p 2 0 221 699 914 358
p 2 0 163 757 465 298
p 2 0 99 821 317 246
p 2 0 101 819 291 243
p 2 0 81 839 259 223
p 2 0 130 790 298 261
p 2 0 73 847 255 222
p 2 0 147 773 292 266
p 2 0 79 841 242 220
p 2 0 76 844 246 219
p 2 0 89 831 266 228
p 2 0 78 842 245 219
p 2 0 85 835 244 222
p 2 0 64 856 225 207
p 2 0 71 849 243 215
p 2 0 72 848 243 216
p 2 0 53 867 229 200
p 2 0 69 851 244 213
p 2 0 79 841 241 218
p 2 0 83 837 234 222
i 2 920 0 0 36955 3797
p 2 0 911 9 8482 1092
p 2 0 894 26 11012 1088
p 2 0 898 22 11466 1091
p 2 0 883 37 10881 1088
p 2 0 885 35 10840 1087
p 2 0 884 36 11561 1089
p 2 0 878 42 11140 1091
p 2 0 881 39 10686 1106
p 2 0 870 50 11534 1074
p 2 0 870 50 10930 1094
p 2 0 876 44 11002 1086
p 2 0 871 49 11744 1086
p 2 0 883 37 10773 1086
p 2 0 877 43 10772 1077
p 2 0 891 29 12061 1129
p 2 0 875 45 10805 1112
p 2 0 871 49 10757 1102
p 2 0 871 49 12020 1080
p 2 0 875 45 10912 1084
p 2 0 870 50 11156 1080
p 2 0 880 40 11195 1095
p 2 0 879 41 10868 1082
p 2 0 889 31 11080 1091
p 2 0 881 39 11616 1095
p 2 0 873 47 16325 1156
p 2 0 875 45 10289 1097
p 2 0 886 34 11080 1096
p 2 0 870 50 15399 1151
p 2 0 867 53 9757 1067
p 2 0 870 50 11487 1097
p 2 0 883 37 15008 1139
p 2 0 857 63 9846 1064
p 2 0 891 29 11509 1117
p 2 0 872 48 14981 1152
p 2 0 877 43 9684 1076
p 2 0 883 37 11285 1085
p 2 0 889 31 9406 1088
p 2 0 876 44 11170 1084
p 2 0 876 44 10404 1096
p 2 0 865 55 10339 1068
p 2 0 887 33 10813 1089
p 2 0 875 45 10373 1065
p 2 0 891 29 11235 1102
p 2 0 879 41 10006 1074
p 2 0 890 30 13763 1142
p 2 0 875 45 10279 1081
p 2 0 884 36 10449 1102
p 2 0 864 56 18138 1186
p 2 0 876 44 9188 1088
p 2 0 866 54 10129 1062
p 2 1 886 33 18389 1200
p 2 0 862 58 9027 1067
p 2 0 887 33 10147 1079
p 2 1 867 52 18704 1202
p 2 0 874 46 9483 1081
p 2 0 864 56 10632 1075
p 2 3 872 45 16074 1180
p 2 0 862 58 10732 1076
p 2 0 883 37 10566 1102
p 2 0 864 56 10993 1073
p 2 0 894 26 11089 1114
p 2 0 863 57 10296 1079
p 2 0 880 40 14144 1150
p 2 0 864 56 9899 1060
p 2 0 878 42 11097 1095
p 2 0 862 58 13293 1103
p 2 0 885 35 10719 1105
p 2 0 877 43 10271 1077
p 2 1 883 36 13848 1132
p 2 0 875 45 10073 1079
p 2 0 893 27 10725 1098
p 2 0 877 43 14792 1125
p 2 0 889 31 9921 1091
p 2 0 878 42 11440 1117
p 2 0 885 35 10617 1100
p 2 0 879 41 11156 1087
p 2 0 887 33 10927 1099
p 2 0 862 58 11219 1079
p 2 0 890 30 11059 1113
p 2 0 863 57 10207 1075
p 2 0 875 45 11990 1109
p 2 0 881 39 10664 1091
p 2 0 874 46 10618 1072
p 2 0 861 59 11973 1087
p 2 0 883 37 10624 1086
p 2 0 865 55 10826 1073
p 2 0 890 30 11659 1099
p 2 0 862 58 10480 1065
p 2 0 892 28 11062 1100
p 2 0 871 49 11520 1093
p 2 0 891 29 10557 1096
p 2 0 876 44 10901 1097
p 2 0 893 27 11746 1125
p 2 0 874 46 10747 1092
p 2 0 890 30 10829 1100
p 2 0 872 48 11466 1089
p 2 0 896 24 10892 1105
p 2 0 874 46 10753 1100
p 2 0 884 36 16555 1187
p 2 0 871 49 9894 1086
p 2 0 882 38 10852 1113
p 2 2 875 43 15932 1187
p 2 0 891 29 9480 1093
p 2 0 872 48 10770 1077
p 2 0 881 39 15475 1168
p 2 0 849 71 9464 1049
p 2 0 877 43 10886 1109
p 2 0 875 45 15302 1156
p 2 0 872 48 9306 1060
p 2 0 865 55 10211 1087
p 2 0 902 18 10559 1119
p 2 0 862 58 10180 1069
p 2 0 889 31 10197 1105
p 2 0 873 47 10398 1085
p 2 0 882 38 10253 1100
p 2 0 879 41 10066 1089
p 2 0 893 27 10473 1096
p 2 0 869 51 9963 1070
p 2 0 887 33 10152 1104
p 2 0 870 50 13019 1135
p 2 0 883 37 9443 1064
p 2 0 878 42 10206 1086
p 2 0 884 36 12563 1133
p 2 0 879 41 9627 1078
p 2 0 877 43 9563 1048
p 2 0 867 53 17298 1166
p 2 0 872 48 8577 1059
p 2 0 871 49 9738 1056
p 2 0 884 36 17006 1196
p 2 0 877 43 9772 1072
p 2 0 871 49 10183 1085
p 2 1 873 46 14945 1172
p 2 0 888 32 9666 1083
p 2 0 869 51 10138 1057
p 2 3 880 37 16201 1187
p 2 0 867 53 9173 1056
p 2 0 893 27 10461 1097
p 2 0 865 55 13015 1110
p 2 0 884 36 9910 1099
p 2 0 852 68 10014 1066
p 2 0 884 36 12672 1125
p 2 0 876 44 10221 1102
p 2 0 880 40 9964 1079
p 2 0 860 60 12185 1077
p 2 0 903 17 9999 1085
p 2 0 869 51 9869 1055
p 2 0 884 36 12959 1115
p 2 0 881 39 9214 1065
p 2 0 886 34 10452 1099
p 2 0 872 48 10669 1074
p 2 0 884 36 9697 1074
p 2 0 872 48 10070 1065
p 2 0 890 30 10995 1103
p 2 0 868 52 9894 1077
p 2 0 893 27 10074 1093
p 2 0 864 56 10814 1068
p 2 0 894 26 10074 1095
p 2 0 876 44 9772 1077
p 2 0 886 34 10832 1087
p 2 0 863 57 9867 1049
p 2 0 884 36 10036 1082
p 2 0 877 43 10491 1072
p 2 0 893 27 9627 1089
p 2 0 865 55 9775 1049
p 2 0 890 30 10594 1095
p 2 0 877 43 9480 1062
i 2 920 0 0 31882 3269
p 2 0 238 682 407 342
p 2 0 202 718 360 315
p 2 0 265 655 1240 394
p 2 0 173 747 398 307
p 2 0 145 775 323 274
p 2 0 109 811 725 260
p 2 0 166 754 323 281
p 2 0 103 817 247 233
p 2 0 127 793 990 285
p 2 0 141 779 311 265
p 2 0 79 841 241 218
p 2 0 114 806 1925 297
p 2 0 107 813 328 246
p 2 0 106 814 274 239
p 2 2 128 790 1965 322
p 2 0 130 790 349 260
p 2 0 74 846 253 217
p 2 85 130 705 9048 797
p 2 0 165 755 531 310
p 2 0 135 785 334 269
p 2 201 480 239 32579 1889
p 2 0 430 490 1420 577
p 2 0 242 678 573 377
p 2 165 646 109 37121 2077
p 2 0 563 357 1750 759
p 2 0 316 604 708 451
p 2 63 770 87 35105 1797
p 2 0 619 301 1783 799
